AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2019;232;03-11;51;51;102;SEC_232
2019;403;03-11;47;63;110;SEC_403
2019;511;75 i +;143;100;243;SEC_511
2019;518;03-11;44;45;89;SEC_518
2019;523;03-11;59;59;118;SEC_523
2019;625;00-02;11;8;19;SEC_625
2019;420;25-34;171;167;338;SEC_420
2019;427;12-15;36;39;75;SEC_427
2019;129;65-74;59;44;103;SEC_129
2019;504;18-24;30;33;63;SEC_504
2019;328;75 i +;29;12;41;SEC_328
2019;304;50-64;136;147;283;SEC_304
2019;112;18-24;51;67;118;SEC_112
2019;239;65-74;46;28;74;SEC_239
2019;504;65-74;74;50;124;SEC_504
2019;432;12-15;27;22;49;SEC_432
2019;307;18-24;28;36;64;SEC_307
2019;615;18-24;26;24;50;SEC_615
2019;423;65-74;42;34;76;SEC_423
2019;405;35-49;233;245;478;SEC_405
2019;315;12-15;23;37;60;SEC_315
2019;503;16-17;3;5;8;SEC_503
2019;321;65-74;205;166;371;SEC_321
2019;430;03-11;59;58;117;SEC_430
2019;526;25-34;161;155;316;SEC_526
2019;525;50-64;67;68;135;SEC_525
2019;208;35-49;167;153;320;SEC_208
2019;316;25-34;166;149;315;SEC_316
2019;201;50-64;124;100;224;SEC_201
2019;137;65-74;103;64;167;SEC_137
2019;502;65-74;90;90;180;SEC_502
2019;136;50-64;120;102;222;SEC_136
2019;243;50-64;194;165;359;SEC_243
2019;507;03-11;33;33;66;SEC_507
2019;319;35-49;247;236;483;SEC_319
2019;407;03-11;47;56;103;SEC_407
2019;329;25-34;77;78;155;SEC_329
2019;517;35-49;261;279;540;SEC_517
2019;319;00-02;15;26;41;SEC_319
2019;140;75 i +;60;53;113;SEC_140
2019;109;35-49;120;122;242;SEC_109
2019;313;75 i +;102;74;176;SEC_313
2019;502;50-64;141;142;283;SEC_502
2019;609;75 i +;62;65;127;SEC_609
2019;518;00-02;21;17;38;SEC_518
2019;327;25-34;89;71;160;SEC_327
2019;110;25-34;54;52;106;SEC_110
2019;125;35-49;211;205;416;SEC_125
2019;110;35-49;128;131;259;SEC_110
2019;624;50-64;81;85;166;SEC_624
2019;213;16-17;7;14;21;SEC_213
2019;228;35-49;320;319;639;SEC_228
2019;119;35-49;116;142;258;SEC_119
2019;507;75 i +;52;32;84;SEC_507
2019;108;03-11;66;73;139;SEC_108
2019;216;75 i +;95;60;155;SEC_216
2019;611;65-74;76;50;126;SEC_611
2019;436;18-24;83;98;181;SEC_436
2019;226;00-02;21;21;42;SEC_226
2019;615;75 i +;82;60;142;SEC_615
2019;618;16-17;14;13;27;SEC_618
2019;324;03-11;64;60;124;SEC_324
2019;239;03-11;44;31;75;SEC_239
2019;304;03-11;89;105;194;SEC_304
2019;306;00-02;15;33;48;SEC_306
2019;102;18-24;53;53;106;SEC_102
2019;537;50-64;136;101;237;SEC_537
2019;610;35-49;126;105;231;SEC_610
2019;320;65-74;85;67;152;SEC_320
2019;315;35-49;238;252;490;SEC_315
2019;210;00-02;2;7;9;SEC_210
2019;418;50-64;141;146;287;SEC_418
2019;618;03-11;29;40;69;SEC_618
2019;135;65-74;93;88;181;SEC_135
2019;108;35-49;180;167;347;SEC_108
2019;229;12-15;30;38;68;SEC_229
2019;115;65-74;83;74;157;SEC_115
2019;314;75 i +;97;72;169;SEC_314
2019;421;35-49;164;167;331;SEC_421
2019;214;18-24;106;109;215;SEC_214
2019;217;65-74;63;62;125;SEC_217
2019;307;65-74;133;121;254;SEC_307
2019;136;00-02;11;16;27;SEC_136
2019;618;00-02;7;4;11;SEC_618
2019;326;35-49;310;324;634;SEC_326
2019;418;65-74;53;46;99;SEC_418
2019;312;75 i +;119;75;194;SEC_312
2019;104;65-74;42;33;75;SEC_104
2019;630;12-15;13;14;27;SEC_630
2019;216;50-64;116;102;218;SEC_216
2019;137;12-15;42;32;74;SEC_137
2019;423;16-17;13;15;28;SEC_423
2019;433;65-74;69;69;138;SEC_433
2019;616;00-02;28;29;57;SEC_616
2019;414;00-02;30;32;62;SEC_414
2019;431;00-02;28;36;64;SEC_431
2019;617;25-34;58;51;109;SEC_617
2019;617;35-49;108;115;223;SEC_617
2019;127;65-74;29;28;57;SEC_127
2019;325;03-11;53;63;116;SEC_325
2019;314;16-17;17;22;39;SEC_314
2019;610;12-15;22;20;42;SEC_610
2019;113;03-11;65;83;148;SEC_113
2019;431;12-15;48;37;85;SEC_431
2019;602;00-02;10;12;22;SEC_602
2019;506;03-11;52;58;110;SEC_506
2019;239;00-02;10;13;23;SEC_239
2019;314;25-34;138;183;321;SEC_314
2019;243;03-11;58;66;124;SEC_243
2019;136;35-49;168;154;322;SEC_136
2019;411;65-74;59;38;97;SEC_411
2019;122;12-15;23;23;46;SEC_122
2019;212;35-49;216;194;410;SEC_212
2019;120;75 i +;68;53;121;SEC_120
2019;220;03-11;86;68;154;SEC_220
2019;613;00-02;14;8;22;SEC_613
2019;247;35-49;182;160;342;SEC_247
2019;441;00-02;26;25;51;SEC_441
2019;233;50-64;100;82;182;SEC_233
2019;320;50-64;145;132;277;SEC_320
2019;306;65-74;92;85;177;SEC_306
2019;607;75 i +;124;87;211;SEC_607
2019;131;12-15;19;19;38;SEC_131
2019;436;50-64;157;155;312;SEC_436
2019;609;03-11;31;39;70;SEC_609
2019;202;16-17;18;20;38;SEC_202
2019;328;00-02;43;47;90;SEC_328
2019;141;00-02;38;37;75;SEC_141
2019;117;03-11;64;63;127;SEC_117
2019;630;16-17;3;6;9;SEC_630
2019;538;12-15;30;39;69;SEC_538
2019;201;00-02;19;56;75;SEC_201
2019;606;12-15;25;23;48;SEC_606
2019;140;00-02;8;14;22;SEC_140
2019;406;03-11;58;53;111;SEC_406
2019;113;65-74;127;113;240;SEC_113
2019;617;00-02;8;7;15;SEC_617
2019;135;16-17;7;12;19;SEC_135
2019;528;35-49;160;159;319;SEC_528
2019;327;03-11;44;59;103;SEC_327
2019;505;25-34;65;48;113;SEC_505
2019;612;03-11;37;26;63;SEC_612
2019;531;00-02;9;18;27;SEC_531
2019;231;65-74;34;22;56;SEC_231
2019;517;50-64;222;185;407;SEC_517
2019;414;75 i +;87;61;148;SEC_414
2019;601;12-15;35;40;75;SEC_601
2019;303;25-34;100;88;188;SEC_303
2019;621;18-24;40;51;91;SEC_621
2019;102;16-17;13;15;28;SEC_102
2019;247;25-34;104;108;212;SEC_247
2019;436;25-34;120;122;242;SEC_436
2019;132;25-34;158;158;316;SEC_132
2019;213;03-11;52;45;97;SEC_213
2019;630;35-49;94;107;201;SEC_630
2019;127;00-02;8;6;14;SEC_127
2019;529;00-02;20;19;39;SEC_529
2019;122;18-24;30;35;65;SEC_122
2019;243;35-49;193;206;399;SEC_243
2019;228;50-64;194;200;394;SEC_228
2019;615;50-64;55;59;114;SEC_615
2019;214;35-49;332;318;650;SEC_214
2019;205;12-15;16;18;34;SEC_205
2019;416;00-02;26;28;54;SEC_416
2019;121;65-74;20;21;41;SEC_121
2019;207;35-49;282;236;518;SEC_207
2019;123;16-17;10;11;21;SEC_123
2019;209;75 i +;71;46;117;SEC_209
2019;320;00-02;7;17;24;SEC_320
2019;601;50-64;192;190;382;SEC_601
2019;305;35-49;184;208;392;SEC_305
2019;520;16-17;10;10;20;SEC_520
2019;511;18-24;78;118;196;SEC_511
2019;430;12-15;29;25;54;SEC_430
2019;607;16-17;14;5;19;SEC_607
2019;126;18-24;44;32;76;SEC_126
2019;510;18-24;50;41;91;SEC_510
2019;525;75 i +;73;36;109;SEC_525
2019;416;50-64;127;129;256;SEC_416
2019;521;03-11;39;31;70;SEC_521
2019;129;03-11;32;50;82;SEC_129
2019;240;12-15;45;25;70;SEC_240
2019;134;16-17;6;12;18;SEC_134
2019;625;03-11;36;37;73;SEC_625
2019;141;03-11;140;159;299;SEC_141
2019;236;35-49;126;137;263;SEC_236
2019;320;03-11;23;22;45;SEC_320
2019;233;12-15;12;18;30;SEC_233
2019;320;35-49;67;89;156;SEC_320
2019;619;35-49;131;139;270;SEC_619
2019;213;25-34;69;77;146;SEC_213
2019;425;75 i +;74;42;116;SEC_425
2019;535;12-15;17;12;29;SEC_535
2019;609;00-02;12;9;21;SEC_609
2019;204;03-11;60;80;140;SEC_204
2019;601;16-17;17;21;38;SEC_601
2019;112;00-02;24;22;46;SEC_112
2019;423;35-49;137;134;271;SEC_423
2019;137;18-24;59;59;118;SEC_137
2019;403;25-34;89;83;172;SEC_403
2019;412;00-02;21;28;49;SEC_412
2019;138;03-11;23;29;52;SEC_138
2019;204;50-64;161;143;304;SEC_204
2019;630;65-74;83;62;145;SEC_630
2019;630;50-64;79;64;143;SEC_630
2019;505;50-64;108;106;214;SEC_505
2019;529;75 i +;88;63;151;SEC_529
2019;406;25-34;118;102;220;SEC_406
2019;311;16-17;15;15;30;SEC_311
2019;314;65-74;144;128;272;SEC_314
2019;435;00-02;23;27;50;SEC_435
2019;322;35-49;191;185;376;SEC_322
2019;521;25-34;38;35;73;SEC_521
2019;126;75 i +;86;76;162;SEC_126
2019;121;18-24;29;37;66;SEC_121
2019;613;03-11;39;48;87;SEC_613
2019;513;12-15;29;24;53;SEC_513
2019;121;25-34;53;57;110;SEC_121
2019;329;03-11;110;120;230;SEC_329
2019;112;16-17;22;15;37;SEC_112
2019;207;03-11;75;77;152;SEC_207
2019;623;16-17;9;23;32;SEC_623
2019;401;03-11;52;52;104;SEC_401
2019;130;35-49;132;136;268;SEC_130
2019;109;25-34;70;68;138;SEC_109
2019;412;03-11;38;54;92;SEC_412
2019;116;00-02;14;11;25;SEC_116
2019;606;18-24;33;39;72;SEC_606
2019;229;50-64;183;177;360;SEC_229
2019;326;75 i +;8;8;16;SEC_326
2019;101;18-24;57;49;106;SEC_101
2019;504;25-34;73;55;128;SEC_504
2019;139;00-02;9;10;19;SEC_139
2019;615;16-17;11;5;16;SEC_615
2019;323;16-17;18;16;34;SEC_323
2019;117;50-64;232;213;445;SEC_117
2019;211;00-02;21;19;40;SEC_211
2019;425;25-34;106;96;202;SEC_425
2019;236;18-24;35;40;75;SEC_236
2019;513;35-49;205;200;405;SEC_513
2019;404;12-15;33;21;54;SEC_404
2019;526;35-49;282;283;565;SEC_526
2019;533;18-24;95;82;177;SEC_533
2019;114;03-11;46;61;107;SEC_114
2019;418;03-11;68;52;120;SEC_418
2019;305;18-24;63;75;138;SEC_305
2019;240;18-24;78;76;154;SEC_240
2019;231;03-11;58;66;124;SEC_231
2019;234;25-34;106;108;214;SEC_234
2019;329;00-02;31;37;68;SEC_329
2019;431;35-49;227;252;479;SEC_431
2019;307;03-11;54;41;95;SEC_307
2019;602;18-24;48;55;103;SEC_602
2019;419;75 i +;116;68;184;SEC_419
2019;610;25-34;50;66;116;SEC_610
2019;617;12-15;12;19;31;SEC_617
2019;631;75 i +;81;71;152;SEC_631
2019;501;65-74;115;104;219;SEC_501
2019;514;16-17;17;13;30;SEC_514
2019;624;18-24;29;34;63;SEC_624
2019;304;12-15;28;17;45;SEC_304
2019;440;35-49;115;123;238;SEC_440
2019;606;25-34;62;59;121;SEC_606
2019;138;12-15;10;10;20;SEC_138
2019;305;00-02;17;18;35;SEC_305
2019;109;18-24;37;41;78;SEC_109
2019;308;12-15;51;39;90;SEC_308
2019;314;35-49;282;296;578;SEC_314
2019;435;16-17;16;7;23;SEC_435
2019;117;35-49;203;203;406;SEC_117
2019;602;50-64;108;102;210;SEC_602
2019;535;65-74;88;56;144;SEC_535
2019;133;25-34;65;60;125;SEC_133
2019;205;35-49;108;105;213;SEC_205
2019;211;25-34;127;136;263;SEC_211
2019;208;50-64;168;141;309;SEC_208
2019;436;16-17;12;22;34;SEC_436
2019;422;03-11;59;66;125;SEC_422
2019;120;03-11;64;53;117;SEC_120
2019;530;18-24;61;81;142;SEC_530
2019;435;03-11;67;66;133;SEC_435
2019;507;16-17;3;8;11;SEC_507
2019;325;16-17;16;30;46;SEC_325
2019;632;12-15;20;20;40;SEC_632
2019;402;18-24;36;37;73;SEC_402
2019;631;16-17;6;7;13;SEC_631
2019;128;18-24;28;28;56;SEC_128
2019;410;03-11;62;61;123;SEC_410
2019;613;12-15;17;24;41;SEC_613
2019;220;75 i +;93;47;140;SEC_220
2019;416;18-24;60;56;116;SEC_416
2019;108;50-64;145;152;297;SEC_108
2019;627;18-24;30;18;48;SEC_627
2019;501;18-24;34;34;68;SEC_501
2019;139;18-24;39;44;83;SEC_139
2019;328;50-64;91;108;199;SEC_328
2019;622;00-02;11;8;19;SEC_622
2019;508;75 i +;89;50;139;SEC_508
2019;425;35-49;130;119;249;SEC_425
2019;524;25-34;113;133;246;SEC_524
2019;528;12-15;19;30;49;SEC_528
2019;130;12-15;24;19;43;SEC_130
2019;305;25-34;133;100;233;SEC_305
2019;507;00-02;11;13;24;SEC_507
2019;118;16-17;15;7;22;SEC_118
2019;242;16-17;9;8;17;SEC_242
2019;535;18-24;29;34;63;SEC_535
2019;136;16-17;11;18;29;SEC_136
2019;621;16-17;10;11;21;SEC_621
2019;437;65-74;74;55;129;SEC_437
2019;532;16-17;16;13;29;SEC_532
2019;521;50-64;73;69;142;SEC_521
2019;310;12-15;16;19;35;SEC_310
2019;328;18-24;69;44;113;SEC_328
2019;410;00-02;19;11;30;SEC_410
2019;622;65-74;61;40;101;SEC_622
2019;404;65-74;69;52;121;SEC_404
2019;209;65-74;38;34;72;SEC_209
2019;224;03-11;63;67;130;SEC_224
2019;107;00-02;21;15;36;SEC_107
2019;205;50-64;104;113;217;SEC_205
2019;501;35-49;102;126;228;SEC_501
2019;422;00-02;25;15;40;SEC_422
2019;121;03-11;35;48;83;SEC_121
2019;224;16-17;7;14;21;SEC_224
2019;245;18-24;53;47;100;SEC_245
2019;602;12-15;19;25;44;SEC_602
2019;312;50-64;173;168;341;SEC_312
2019;224;25-34;110;116;226;SEC_224
2019;326;12-15;31;30;61;SEC_326
2019;609;65-74;71;38;109;SEC_609
2019;115;18-24;50;51;101;SEC_115
2019;139;16-17;6;13;19;SEC_139
2019;503;35-49;81;78;159;SEC_503
2019;122;03-11;49;56;105;SEC_122
2019;321;03-11;60;83;143;SEC_321
2019;614;18-24;28;34;62;SEC_614
2019;211;03-11;66;64;130;SEC_211
2019;627;25-34;37;45;82;SEC_627
2019;249;25-34;99;93;192;SEC_249
2019;503;25-34;35;43;78;SEC_503
2019;322;03-11;53;73;126;SEC_322
2019;402;65-74;31;22;53;SEC_402
2019;301;18-24;29;45;74;SEC_301
2019;403;18-24;36;42;78;SEC_403
2019;624;00-02;9;10;19;SEC_624
2019;208;00-02;15;16;31;SEC_208
2019;111;16-17;6;8;14;SEC_111
2019;119;65-74;130;107;237;SEC_119
2019;124;03-11;31;27;58;SEC_124
2019;109;50-64;143;113;256;SEC_109
2019;405;00-02;27;28;55;SEC_405
2019;110;12-15;17;11;28;SEC_110
2019;517;12-15;41;37;78;SEC_517
2019;139;25-34;73;64;137;SEC_139
2019;440;18-24;44;49;93;SEC_440
2019;613;16-17;8;8;16;SEC_613
2019;102;03-11;54;44;98;SEC_102
2019;502;03-11;84;72;156;SEC_502
2019;104;35-49;111;104;215;SEC_104
2019;137;75 i +;71;62;133;SEC_137
2019;315;75 i +;73;62;135;SEC_315
2019;622;03-11;28;28;56;SEC_622
2019;135;18-24;60;47;107;SEC_135
2019;212;12-15;25;29;54;SEC_212
2019;419;00-02;26;37;63;SEC_419
2019;211;12-15;23;22;45;SEC_211
2019;308;00-02;27;17;44;SEC_308
