AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2011;202;35-49;104;137;241;SEC_202
2011;501;65-74;65;80;145;SEC_501
2011;424;75 i +;30;32;62;SEC_424
2011;210;18-24;18;18;36;SEC_210
2011;440;00-02;9;12;21;SEC_440
2011;413;18-24;24;26;50;SEC_413
2011;422;03-11;48;50;98;SEC_422
2011;626;35-49;104;103;207;SEC_626
2011;324;18-24;36;47;83;SEC_324
2011;302;50-64;163;130;293;SEC_302
2011;113;16-17;8;19;27;SEC_113
2011;301;25-34;170;168;338;SEC_301
2011;117;75 i +;79;45;124;SEC_117
2011;202;25-34;92;106;198;SEC_202
2011;232;00-02;16;16;32;SEC_232
2011;404;12-15;27;36;63;SEC_404
2011;139;12-15;13;29;42;SEC_139
2011;411;16-17;10;7;17;SEC_411
2011;130;00-02;13;20;33;SEC_130
2011;222;35-49;133;156;289;SEC_222
2011;523;03-11;55;55;110;SEC_523
2011;622;65-74;43;40;83;SEC_622
2011;246;50-64;87;80;167;SEC_246
2011;502;12-15;26;33;59;SEC_502
2011;312;16-17;10;11;21;SEC_312
2011;538;75 i +;95;59;154;SEC_538
2011;430;75 i +;51;30;81;SEC_430
2011;420;16-17;13;14;27;SEC_420
2011;438;00-02;16;9;25;SEC_438
2011;224;12-15;11;13;24;SEC_224
2011;102;00-02;20;14;34;SEC_102
2011;313;00-02;28;24;52;SEC_313
2011;101;00-02;37;43;80;SEC_101
2011;436;75 i +;28;24;52;SEC_436
2011;607;18-24;42;38;80;SEC_607
2011;201;03-11;51;54;105;SEC_201
2011;431;03-11;82;79;161;SEC_431
2011;232;18-24;40;35;75;SEC_232
2011;604;16-17;8;7;15;SEC_604
2011;225;12-15;5;7;12;SEC_225
2011;616;16-17;27;38;65;SEC_616
2011;235;00-02;28;25;53;SEC_235
2011;513;12-15;14;14;28;SEC_513
2011;235;65-74;78;59;137;SEC_235
2011;123;03-11;47;52;99;SEC_123
2011;528;65-74;65;52;117;SEC_528
2011;510;25-34;74;74;148;SEC_510
2011;537;75 i +;74;55;129;SEC_537
2011;213;03-11;32;51;83;SEC_213
2011;113;50-64;227;189;416;SEC_113
2011;430;50-64;63;62;125;SEC_430
2011;303;12-15;18;27;45;SEC_303
2011;225;75 i +;48;21;69;SEC_225
2011;135;18-24;50;49;99;SEC_135
2011;420;12-15;24;26;50;SEC_420
2011;112;16-17;21;11;32;SEC_112
2011;429;16-17;7;4;11;SEC_429
2011;116;25-34;89;100;189;SEC_116
2011;117;50-64;238;219;457;SEC_117
2011;246;35-49;149;180;329;SEC_246
2011;602;18-24;13;16;29;SEC_602
2011;230;65-74;32;19;51;SEC_230
2011;619;65-74;102;85;187;SEC_619
2011;220;65-74;36;23;59;SEC_220
2011;425;50-64;81;75;156;SEC_425
2011;302;16-17;8;11;19;SEC_302
2011;317;03-11;58;53;111;SEC_317
2011;625;35-49;114;103;217;SEC_625
2011;312;35-49;224;258;482;SEC_312
2011;128;12-15;11;14;25;SEC_128
2011;219;12-15;30;29;59;SEC_219
2011;321;25-34;183;151;334;SEC_321
2011;323;12-15;64;50;114;SEC_323
2011;133;50-64;96;75;171;SEC_133
2011;210;03-11;30;25;55;SEC_210
2011;323;35-49;326;347;673;SEC_323
2011;611;18-24;64;62;126;SEC_611
2011;228;00-02;11;17;28;SEC_228
2011;620;12-15;6;15;21;SEC_620
2011;111;03-11;29;39;68;SEC_111
2011;629;65-74;38;26;64;SEC_629
2011;245;35-49;153;157;310;SEC_245
2011;614;65-74;80;75;155;SEC_614
2011;218;16-17;10;3;13;SEC_218
2011;419;75 i +;44;33;77;SEC_419
2011;124;12-15;10;12;22;SEC_124
2011;615;03-11;40;25;65;SEC_615
2011;404;65-74;74;45;119;SEC_404
2011;502;25-34;133;149;282;SEC_502
2011;312;25-34;182;174;356;SEC_312
2011;525;03-11;41;44;85;SEC_525
2011;527;75 i +;57;28;85;SEC_527
2011;321;65-74;108;109;217;SEC_321
2011;440;50-64;91;79;170;SEC_440
2011;601;00-02;20;24;44;SEC_601
2011;440;35-49;114;116;230;SEC_440
2011;517;35-49;160;210;370;SEC_517
2011;218;50-64;74;68;142;SEC_218
2011;311;25-34;114;128;242;SEC_311
2011;619;75 i +;82;66;148;SEC_619
2011;138;50-64;101;95;196;SEC_138
2011;209;50-64;93;77;170;SEC_209
2011;220;35-49;125;118;243;SEC_220
2011;208;25-34;132;127;259;SEC_208
2011;109;00-02;19;18;37;SEC_109
2011;110;35-49;127;118;245;SEC_110
2011;515;12-15;9;10;19;SEC_515
2011;313;35-49;236;217;453;SEC_313
2011;110;50-64;151;130;281;SEC_110
2011;322;65-74;57;45;102;SEC_322
2011;604;00-02;7;11;18;SEC_604
2011;221;03-11;28;36;64;SEC_221
2011;605;65-74;71;66;137;SEC_605
2011;532;03-11;63;59;122;SEC_532
2011;219;00-02;16;21;37;SEC_219
2011;216;03-11;48;41;89;SEC_216
2011;232;16-17;11;8;19;SEC_232
2011;613;12-15;13;24;37;SEC_613
2011;304;65-74;80;53;133;SEC_304
2011;619;03-11;41;45;86;SEC_619
2011;502;03-11;47;73;120;SEC_502
2011;514;25-34;59;66;125;SEC_514
2011;414;18-24;42;37;79;SEC_414
2011;316;35-49;142;122;264;SEC_316
2011;519;00-02;8;12;20;SEC_519
2011;628;03-11;42;46;88;SEC_628
2011;211;12-15;20;28;48;SEC_211
2011;126;65-74;87;87;174;SEC_126
2011;301;65-74;140;112;252;SEC_301
2011;124;35-49;80;79;159;SEC_124
2011;423;12-15;16;15;31;SEC_423
2011;302;12-15;15;18;33;SEC_302
2011;130;75 i +;94;61;155;SEC_130
2011;627;75 i +;45;32;77;SEC_627
2011;216;16-17;19;9;28;SEC_216
2011;427;25-34;102;109;211;SEC_427
2011;245;50-64;78;73;151;SEC_245
2011;117;16-17;19;19;38;SEC_117
2011;236;35-49;138;121;259;SEC_236
2011;120;50-64;196;198;394;SEC_120
2011;114;00-02;11;26;37;SEC_114
2011;122;16-17;10;5;15;SEC_122
2011;213;16-17;9;10;19;SEC_213
2011;202;50-64;71;53;124;SEC_202
2011;537;65-74;87;73;160;SEC_537
2011;242;16-17;9;4;13;SEC_242
2011;621;12-15;23;34;57;SEC_621
2011;207;12-15;9;12;21;SEC_207
2011;246;65-74;35;37;72;SEC_246
2011;223;75 i +;69;47;116;SEC_223
2011;625;65-74;82;64;146;SEC_625
2011;623;50-64;164;121;285;SEC_623
2011;135;16-17;20;8;28;SEC_135
2011;536;18-24;32;28;60;SEC_536
2011;105;75 i +;57;35;92;SEC_105
2011;524;12-15;22;22;44;SEC_524
2011;420;25-34;135;130;265;SEC_420
2011;244;16-17;7;4;11;SEC_244
2011;407;75 i +;97;55;152;SEC_407
2011;205;03-11;32;31;63;SEC_205
2011;213;25-34;73;105;178;SEC_213
2011;439;35-49;153;164;317;SEC_439
2011;630;50-64;114;89;203;SEC_630
2011;124;25-34;69;60;129;SEC_124
2011;220;75 i +;56;38;94;SEC_220
2011;233;03-11;36;36;72;SEC_233
2011;241;12-15;26;17;43;SEC_241
2011;438;16-17;4;9;13;SEC_438
2011;306;00-02;26;16;42;SEC_306
2011;429;65-74;24;22;46;SEC_429
2011;226;18-24;49;53;102;SEC_226
2011;441;16-17;21;7;28;SEC_441
2011;234;12-15;17;14;31;SEC_234
2011;121;12-15;20;16;36;SEC_121
2011;610;65-74;123;118;241;SEC_610
2011;504;75 i +;86;69;155;SEC_504
2011;407;50-64;78;76;154;SEC_407
2011;209;75 i +;78;68;146;SEC_209
2011;432;75 i +;71;51;122;SEC_432
2011;208;03-11;43;55;98;SEC_208
2011;537;03-11;59;35;94;SEC_537
2011;514;16-17;11;5;16;SEC_514
2011;535;25-34;55;55;110;SEC_535
2011;106;75 i +;77;33;110;SEC_106
2011;123;65-74;54;50;104;SEC_123
2011;601;12-15;13;17;30;SEC_601
2011;111;00-02;11;6;17;SEC_111
2011;226;65-74;48;38;86;SEC_226
2011;514;75 i +;47;32;79;SEC_514
2011;236;12-15;19;17;36;SEC_236
2011;209;65-74;52;32;84;SEC_209
2011;203;16-17;4;6;10;SEC_203
2011;614;16-17;6;10;16;SEC_614
2011;402;65-74;45;33;78;SEC_402
2011;421;16-17;8;14;22;SEC_421
2011;305;12-15;31;22;53;SEC_305
2011;623;65-74;99;105;204;SEC_623
2011;414;35-49;136;128;264;SEC_414
2011;203;65-74;34;36;70;SEC_203
2011;108;75 i +;118;72;190;SEC_108
2011;437;18-24;43;55;98;SEC_437
2011;517;65-74;59;40;99;SEC_517
2011;127;25-34;69;61;130;SEC_127
2011;226;35-49;176;163;339;SEC_226
2011;434;16-17;9;5;14;SEC_434
2011;211;50-64;100;88;188;SEC_211
2011;227;50-64;67;55;122;SEC_227
2011;227;75 i +;52;34;86;SEC_227
2011;313;65-74;88;72;160;SEC_313
2011;605;25-34;42;48;90;SEC_605
2011;102;03-11;66;73;139;SEC_102
2011;426;35-49;127;146;273;SEC_426
2011;309;25-34;112;104;216;SEC_309
2011;440;16-17;9;3;12;SEC_440
2011;632;50-64;84;71;155;SEC_632
2011;618;03-11;38;37;75;SEC_618
2011;316;03-11;43;54;97;SEC_316
2011;240;00-02;9;15;24;SEC_240
2011;535;18-24;34;33;67;SEC_535
2011;521;75 i +;58;48;106;SEC_521
2011;533;25-34;107;108;215;SEC_533
2011;313;25-34;125;133;258;SEC_313
2011;501;25-34;65;64;129;SEC_501
2011;407;03-11;47;51;98;SEC_407
2011;130;35-49;137;145;282;SEC_130
2011;516;03-11;32;30;62;SEC_516
2011;139;16-17;5;5;10;SEC_139
2011;243;35-49;214;201;415;SEC_243
2011;415;12-15;11;20;31;SEC_415
2011;530;16-17;7;9;16;SEC_530
2011;137;65-74;71;67;138;SEC_137
2011;603;00-02;18;18;36;SEC_603
2011;217;25-34;59;71;130;SEC_217
2011;409;00-02;13;13;26;SEC_409
2011;410;00-02;15;17;32;SEC_410
2011;607;25-34;63;89;152;SEC_607
2011;240;75 i +;60;38;98;SEC_240
2011;508;25-34;52;53;105;SEC_508
2011;122;12-15;13;12;25;SEC_122
2011;309;16-17;9;12;21;SEC_309
2011;504;25-34;74;72;146;SEC_504
2011;132;75 i +;101;69;170;SEC_132
2011;215;00-02;13;17;30;SEC_215
2011;126;75 i +;70;37;107;SEC_126
2011;522;25-34;77;86;163;SEC_522
2011;608;16-17;9;6;15;SEC_608
2011;401;35-49;140;136;276;SEC_401
2011;403;16-17;7;5;12;SEC_403
2011;507;00-02;15;10;25;SEC_507
2011;212;16-17;4;14;18;SEC_212
2011;605;50-64;53;35;88;SEC_605
2011;219;25-34;99;112;211;SEC_219
2011;606;65-74;70;50;120;SEC_606
2011;432;25-34;81;108;189;SEC_432
2011;421;18-24;45;47;92;SEC_421
2011;610;16-17;12;13;25;SEC_610
2011;603;50-64;50;42;92;SEC_603
2011;506;75 i +;102;67;169;SEC_506
2011;208;75 i +;233;122;355;SEC_208
2011;244;03-11;28;30;58;SEC_244
2011;319;00-02;29;39;68;SEC_319
2011;431;50-64;109;107;216;SEC_431
2011;411;75 i +;96;71;167;SEC_411
2011;627;00-02;9;17;26;SEC_627
2011;431;12-15;25;29;54;SEC_431
2011;632;18-24;26;34;60;SEC_632
2011;519;75 i +;40;31;71;SEC_519
2011;207;03-11;34;28;62;SEC_207
2011;627;25-34;76;82;158;SEC_627
2011;303;18-24;48;37;85;SEC_303
2011;406;16-17;7;16;23;SEC_406
2011;416;75 i +;51;45;96;SEC_416
2011;222;03-11;37;38;75;SEC_222
2011;536;35-49;108;120;228;SEC_536
2011;216;50-64;117;101;218;SEC_216
2011;617;50-64;88;82;170;SEC_617
2011;439;12-15;22;24;46;SEC_439
2011;204;00-02;12;5;17;SEC_204
2011;318;65-74;35;25;60;SEC_318
2011;504;03-11;32;36;68;SEC_504
2011;218;03-11;19;27;46;SEC_218
2011;533;75 i +;57;39;96;SEC_533
2011;607;50-64;80;73;153;SEC_607
2011;105;00-02;17;20;37;SEC_105
2011;434;50-64;54;58;112;SEC_434
2011;123;35-49;150;163;313;SEC_123
2011;437;25-34;70;98;168;SEC_437
2011;433;65-74;31;28;59;SEC_433
2011;203;35-49;105;133;238;SEC_203
2011;514;18-24;42;20;62;SEC_514
2011;101;50-64;147;136;283;SEC_101
2011;222;18-24;36;47;83;SEC_222
2011;509;35-49;100;113;213;SEC_509
2011;510;65-74;54;52;106;SEC_510
2011;207;65-74;32;28;60;SEC_207
2011;239;50-64;91;80;171;SEC_239
2011;512;50-64;63;61;124;SEC_512
2011;124;16-17;2;4;6;SEC_124
2011;116;03-11;58;61;119;SEC_116
2011;413;00-02;9;11;20;SEC_413
2011;321;12-15;47;34;81;SEC_321
2011;526;25-34;67;83;150;SEC_526
2011;405;75 i +;85;54;139;SEC_405
2011;243;75 i +;105;73;178;SEC_243
2011;525;65-74;53;32;85;SEC_525
2011;239;35-49;135;150;285;SEC_239
2011;228;50-64;39;48;87;SEC_228
2011;126;50-64;84;65;149;SEC_126
2011;525;12-15;17;16;33;SEC_525
2011;518;03-11;47;49;96;SEC_518
2011;435;65-74;38;29;67;SEC_435
2011;535;00-02;12;10;22;SEC_535
2011;405;35-49;95;109;204;SEC_405
2011;529;50-64;86;86;172;SEC_529
2011;216;65-74;75;54;129;SEC_216
2011;242;03-11;31;39;70;SEC_242
2011;229;03-11;31;31;62;SEC_229
2011;202;18-24;30;30;60;SEC_202
2011;420;35-49;174;178;352;SEC_420
2011;110;03-11;42;36;78;SEC_110
2011;405;65-74;77;46;123;SEC_405
2011;408;16-17;8;7;15;SEC_408
2011;109;03-11;41;39;80;SEC_109
2011;442;16-17;5;5;10;SEC_442
2011;237;75 i +;87;52;139;SEC_237
2011;101;75 i +;50;42;92;SEC_101
2011;114;25-34;105;107;212;SEC_114
2011;440;03-11;38;49;87;SEC_440
2011;301;12-15;36;37;73;SEC_301
2011;129;65-74;69;71;140;SEC_129
2011;318;50-64;105;107;212;SEC_318
2011;422;16-17;7;10;17;SEC_422
2011;533;18-24;41;36;77;SEC_533
2011;139;03-11;36;42;78;SEC_139
2011;135;03-11;47;59;106;SEC_135
2011;120;12-15;34;45;79;SEC_120
2011;519;03-11;26;32;58;SEC_519
2011;607;16-17;13;7;20;SEC_607
2011;321;18-24;86;90;176;SEC_321
2011;313;18-24;66;60;126;SEC_313
2011;210;50-64;75;79;154;SEC_210
2011;137;12-15;32;24;56;SEC_137
2011;415;00-02;16;19;35;SEC_415
2011;410;50-64;163;132;295;SEC_410
2011;509;65-74;39;32;71;SEC_509
2011;210;65-74;56;50;106;SEC_210
2011;517;75 i +;62;39;101;SEC_517
2011;132;50-64;233;217;450;SEC_132
2011;515;50-64;36;32;68;SEC_515
2011;108;35-49;205;172;377;SEC_108
2011;220;50-64;68;57;125;SEC_220
2011;602;25-34;38;39;77;SEC_602
2011;629;16-17;4;5;9;SEC_629
2011;627;50-64;157;127;284;SEC_627
2011;218;00-02;11;12;23;SEC_218
2011;522;65-74;29;13;42;SEC_522
2011;522;00-02;23;20;43;SEC_522
2011;534;03-11;29;33;62;SEC_534
2011;235;25-34;137;141;278;SEC_235
2011;212;18-24;74;56;130;SEC_212
2011;304;12-15;63;32;95;SEC_304
2011;247;25-34;127;133;260;SEC_247
2011;213;75 i +;59;36;95;SEC_213
2011;206;75 i +;81;45;126;SEC_206
2011;126;12-15;15;17;32;SEC_126
2011;131;35-49;149;179;328;SEC_131
2011;503;50-64;123;94;217;SEC_503
2011;314;50-64;272;260;532;SEC_314
2011;242;65-74;69;57;126;SEC_242
2011;533;16-17;9;5;14;SEC_533
2011;529;35-49;168;165;333;SEC_529
2011;307;03-11;34;34;68;SEC_307
2011;115;00-02;24;25;49;SEC_115
2011;137;25-34;121;122;243;SEC_137
2011;623;35-49;147;163;310;SEC_623
2011;622;75 i +;32;16;48;SEC_622
2011;310;00-02;13;18;31;SEC_310
2011;309;12-15;9;28;37;SEC_309
2011;135;00-02;17;20;37;SEC_135
2011;438;18-24;28;31;59;SEC_438
2011;535;12-15;11;11;22;SEC_535
2011;516;50-64;44;47;91;SEC_516
2011;322;16-17;9;14;23;SEC_322
2011;628;75 i +;53;37;90;SEC_628
2011;529;16-17;14;10;24;SEC_529
2011;245;75 i +;74;44;118;SEC_245
2011;523;25-34;129;122;251;SEC_523
2011;316;00-02;15;16;31;SEC_316
2011;236;75 i +;96;63;159;SEC_236
2011;512;16-17;7;4;11;SEC_512
2011;428;12-15;16;10;26;SEC_428
2011;306;65-74;65;47;112;SEC_306
2011;241;25-34;79;65;144;SEC_241
2011;422;00-02;14;19;33;SEC_422
2011;404;75 i +;87;54;141;SEC_404
2011;140;12-15;14;20;34;SEC_140
2011;606;00-02;23;21;44;SEC_606
2011;526;50-64;49;56;105;SEC_526
2011;240;50-64;61;44;105;SEC_240
2011;616;12-15;61;85;146;SEC_616
2011;311;03-11;62;76;138;SEC_311
2011;232;35-49;128;133;261;SEC_232
2011;522;75 i +;42;35;77;SEC_522
2011;441;75 i +;96;69;165;SEC_441
2011;439;00-02;27;27;54;SEC_439
2011;442;35-49;70;83;153;SEC_442
2011;324;35-49;144;160;304;SEC_324
2011;420;03-11;64;79;143;SEC_420
2011;511;75 i +;51;29;80;SEC_511
2011;132;00-02;28;25;53;SEC_132
2011;245;03-11;51;42;93;SEC_245
2011;119;50-64;161;127;288;SEC_119
2011;531;75 i +;50;35;85;SEC_531
2011;231;50-64;78;63;141;SEC_231
2011;110;75 i +;76;36;112;SEC_110
2011;239;25-34;117;119;236;SEC_239
2011;439;16-17;14;9;23;SEC_439
2011;249;18-24;47;45;92;SEC_249
2011;313;16-17;16;9;25;SEC_313
2011;238;00-02;12;12;24;SEC_238
2011;616;03-11;139;144;283;SEC_616
2011;133;03-11;39;38;77;SEC_133
2011;118;00-02;22;28;50;SEC_118
2011;247;65-74;52;51;103;SEC_247
2011;435;03-11;58;52;110;SEC_435
2011;302;35-49;149;173;322;SEC_302
2011;229;75 i +;51;38;89;SEC_229
2011;442;75 i +;31;18;49;SEC_442
2011;434;00-02;10;12;22;SEC_434
2011;128;16-17;9;4;13;SEC_128
2011;314;12-15;35;37;72;SEC_314
2011;239;65-74;62;41;103;SEC_239
2011;113;12-15;28;27;55;SEC_113
2011;515;18-24;31;31;62;SEC_515
2011;138;35-49;82;65;147;SEC_138
2011;625;75 i +;47;28;75;SEC_625
2011;309;00-02;22;29;51;SEC_309
2011;217;18-24;43;39;82;SEC_217
2011;502;18-24;51;51;102;SEC_502
2011;524;25-34;142;113;255;SEC_524
2011;127;18-24;33;37;70;SEC_127
2011;305;25-34;117;127;244;SEC_305
2011;429;25-34;44;51;95;SEC_429
2011;440;75 i +;65;48;113;SEC_440
2011;533;35-49;122;144;266;SEC_533
2011;602;12-15;9;12;21;SEC_602
2011;119;35-49;130;132;262;SEC_119
2011;129;00-02;19;21;40;SEC_129
2011;122;18-24;34;18;52;SEC_122
2011;412;75 i +;92;82;174;SEC_412
2011;612;18-24;24;29;53;SEC_612
2011;218;12-15;10;16;26;SEC_218
2011;214;12-15;16;12;28;SEC_214
2011;208;18-24;48;49;97;SEC_208
2011;121;65-74;32;17;49;SEC_121
2011;249;12-15;20;19;39;SEC_249
2011;130;12-15;14;17;31;SEC_130
2011;324;16-17;9;12;21;SEC_324
2011;605;75 i +;46;34;80;SEC_605
2011;140;16-17;3;14;17;SEC_140
2011;114;50-64;157;121;278;SEC_114
2011;409;35-49;95;104;199;SEC_409
2011;107;35-49;199;210;409;SEC_107
2011;614;00-02;7;16;23;SEC_614
2011;437;50-64;66;63;129;SEC_437
2011;317;25-34;112;124;236;SEC_317
2011;217;35-49;95;118;213;SEC_217
2011;122;75 i +;55;40;95;SEC_122
2011;417;12-15;9;15;24;SEC_417
2011;430;65-74;49;38;87;SEC_430
2011;630;65-74;54;47;101;SEC_630
2011;535;75 i +;42;39;81;SEC_535
2011;205;16-17;8;9;17;SEC_205
2011;112;18-24;48;66;114;SEC_112
2011;129;50-64;93;85;178;SEC_129
2011;312;12-15;22;28;50;SEC_312
2011;534;12-15;15;18;33;SEC_534
2011;623;00-02;16;15;31;SEC_623
2011;530;12-15;20;29;49;SEC_530
2011;424;25-34;51;57;108;SEC_424
2011;315;50-64;162;157;319;SEC_315
2011;515;75 i +;35;16;51;SEC_515
2011;432;50-64;168;131;299;SEC_432
2011;127;65-74;37;22;59;SEC_127
2011;421;03-11;54;39;93;SEC_421
2011;322;00-02;21;22;43;SEC_322
2011;437;16-17;7;6;13;SEC_437
2011;108;03-11;58;45;103;SEC_108
2011;321;35-49;258;216;474;SEC_321
2011;119;00-02;8;9;17;SEC_119
2011;242;00-02;11;15;26;SEC_242
2011;609;03-11;33;27;60;SEC_609
2011;537;16-17;11;11;22;SEC_537
2011;625;16-17;9;9;18;SEC_625
2011;441;12-15;39;32;71;SEC_441
2011;313;75 i +;97;63;160;SEC_313
2011;516;35-49;100;101;201;SEC_516
2011;206;18-24;34;33;67;SEC_206
2011;513;35-49;99;80;179;SEC_513
2011;237;35-49;176;210;386;SEC_237
2011;209;25-34;92;83;175;SEC_209
2011;512;12-15;16;15;31;SEC_512
2011;104;25-34;61;55;116;SEC_104
2011;424;65-74;32;21;53;SEC_424
2011;420;18-24;52;48;100;SEC_420
2011;107;50-64;159;129;288;SEC_107
2011;115;75 i +;80;39;119;SEC_115
2011;131;65-74;81;77;158;SEC_131
2011;512;03-11;35;39;74;SEC_512
2011;310;65-74;37;39;76;SEC_310
2011;616;65-74;106;90;196;SEC_616
2011;115;16-17;7;19;26;SEC_115
2011;204;03-11;24;26;50;SEC_204
2011;503;12-15;14;14;28;SEC_503
2011;103;25-34;55;65;120;SEC_103
2011;605;35-49;74;70;144;SEC_605
2011;603;03-11;36;43;79;SEC_603
2011;501;18-24;31;27;58;SEC_501
2011;516;65-74;32;19;51;SEC_516
2011;219;35-49;186;158;344;SEC_219
2011;622;12-15;7;15;22;SEC_622
2011;233;12-15;12;25;37;SEC_233
2011;244;12-15;7;7;14;SEC_244
2011;523;50-64;104;107;211;SEC_523
2011;117;00-02;24;28;52;SEC_117
2011;614;75 i +;56;42;98;SEC_614
2011;426;12-15;22;13;35;SEC_426
2011;441;65-74;105;94;199;SEC_441
2011;631;25-34;76;70;146;SEC_631
2011;442;18-24;27;26;53;SEC_442
2011;102;50-64;155;138;293;SEC_102
2011;517;12-15;28;29;57;SEC_517
2011;501;75 i +;36;23;59;SEC_501
2011;611;75 i +;90;62;152;SEC_611
2011;436;00-02;20;24;44;SEC_436
2011;325;16-17;19;11;30;SEC_325
2011;204;75 i +;44;21;65;SEC_204
2011;246;00-02;13;21;34;SEC_246
2011;305;35-49;184;178;362;SEC_305
2011;138;75 i +;39;29;68;SEC_138
2011;320;16-17;7;4;11;SEC_320
2011;516;25-34;53;62;115;SEC_516
2011;301;75 i +;135;91;226;SEC_301
2011;515;65-74;28;30;58;SEC_515
2011;429;00-02;5;7;12;SEC_429
2011;230;16-17;11;12;23;SEC_230
