AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2020;140;25-34;64;65;129;SEC_140
2020;243;16-17;13;18;31;SEC_243
2020;530;65-74;52;41;93;SEC_530
2020;214;50-64;219;214;433;SEC_214
2020;613;18-24;30;39;69;SEC_613
2020;614;50-64;84;87;171;SEC_614
2020;626;75 i +;79;37;116;SEC_626
2020;528;35-49;158;156;314;SEC_528
2020;532;75 i +;102;62;164;SEC_532
2020;505;00-02;9;7;16;SEC_505
2020;606;65-74;47;23;70;SEC_606
2020;310;75 i +;47;25;72;SEC_310
2020;139;65-74;60;50;110;SEC_139
2020;220;03-11;78;78;156;SEC_220
2020;304;12-15;29;25;54;SEC_304
2020;524;75 i +;71;30;101;SEC_524
2020;425;18-24;48;48;96;SEC_425
2020;213;00-02;14;17;31;SEC_213
2020;231;00-02;20;24;44;SEC_231
2020;307;35-49;132;129;261;SEC_307
2020;126;50-64;82;72;154;SEC_126
2020;127;18-24;22;26;48;SEC_127
2020;319;75 i +;56;45;101;SEC_319
2020;214;18-24;104;97;201;SEC_214
2020;529;00-02;26;21;47;SEC_529
2020;532;65-74;61;39;100;SEC_532
2020;317;16-17;14;18;32;SEC_317
2020;133;65-74;58;45;103;SEC_133
2020;321;35-49;213;206;419;SEC_321
2020;238;03-11;45;40;85;SEC_238
2020;616;12-15;61;50;111;SEC_616
2020;124;75 i +;54;39;93;SEC_124
2020;133;12-15;17;18;35;SEC_133
2020;410;65-74;99;78;177;SEC_410
2020;317;35-49;156;169;325;SEC_317
2020;517;18-24;96;124;220;SEC_517
2020;314;65-74;140;133;273;SEC_314
2020;233;16-17;5;10;15;SEC_233
2020;611;12-15;35;53;88;SEC_611
2020;525;35-49;126;132;258;SEC_525
2020;430;03-11;58;55;113;SEC_430
2020;101;18-24;62;46;108;SEC_101
2020;306;25-34;139;132;271;SEC_306
2020;631;12-15;19;19;38;SEC_631
2020;404;18-24;61;64;125;SEC_404
2020;320;65-74;78;64;142;SEC_320
2020;605;16-17;18;17;35;SEC_605
2020;204;16-17;14;10;24;SEC_204
2020;245;00-02;17;18;35;SEC_245
2020;435;75 i +;52;23;75;SEC_435
2020;329;16-17;23;15;38;SEC_329
2020;437;12-15;34;36;70;SEC_437
2020;622;03-11;28;26;54;SEC_622
2020;308;75 i +;127;90;217;SEC_308
2020;427;50-64;157;162;319;SEC_427
2020;132;03-11;92;93;185;SEC_132
2020;537;03-11;57;46;103;SEC_537
2020;249;50-64;113;107;220;SEC_249
2020;305;65-74;105;94;199;SEC_305
2020;118;35-49;169;169;338;SEC_118
2020;528;75 i +;80;53;133;SEC_528
2020;618;18-24;44;57;101;SEC_618
2020;234;12-15;10;16;26;SEC_234
2020;212;25-34;132;132;264;SEC_212
2020;237;65-74;52;40;92;SEC_237
2020;533;00-02;32;26;58;SEC_533
2020;407;18-24;64;54;118;SEC_407
2020;502;75 i +;140;91;231;SEC_502
2020;414;65-74;53;41;94;SEC_414
2020;410;03-11;69;60;129;SEC_410
2020;106;16-17;16;11;27;SEC_106
2020;116;35-49;157;161;318;SEC_116
2020;405;50-64;173;169;342;SEC_405
2020;212;12-15;29;31;60;SEC_212
2020;123;03-11;51;43;94;SEC_123
2020;315;12-15;29;41;70;SEC_315
2020;517;75 i +;96;53;149;SEC_517
2020;114;35-49;169;180;349;SEC_114
2020;414;35-49;254;280;534;SEC_414
2020;240;50-64;175;169;344;SEC_240
2020;130;12-15;24;20;44;SEC_130
2020;138;16-17;7;2;9;SEC_138
2020;537;16-17;14;9;23;SEC_537
2020;532;18-24;57;56;113;SEC_532
2020;416;16-17;16;22;38;SEC_416
2020;238;50-64;87;77;164;SEC_238
2020;127;75 i +;40;29;69;SEC_127
2020;506;65-74;178;110;288;SEC_506
2020;248;16-17;12;6;18;SEC_248
2020;326;00-02;40;46;86;SEC_326
2020;139;18-24;34;50;84;SEC_139
2020;210;16-17;10;10;20;SEC_210
2020;510;03-11;48;39;87;SEC_510
2020;537;65-74;66;50;116;SEC_537
2020;631;16-17;4;10;14;SEC_631
2020;605;00-02;15;23;38;SEC_605
2020;406;25-34;105;87;192;SEC_406
2020;137;16-17;19;9;28;SEC_137
2020;422;50-64;124;116;240;SEC_422
2020;228;75 i +;144;75;219;SEC_228
2020;513;12-15;31;31;62;SEC_513
2020;523;03-11;61;56;117;SEC_523
2020;130;35-49;131;138;269;SEC_130
2020;433;03-11;104;116;220;SEC_433
2020;117;18-24;60;64;124;SEC_117
2020;240;65-74;71;44;115;SEC_240
2020;410;35-49;189;177;366;SEC_410
2020;232;00-02;13;14;27;SEC_232
2020;217;35-49;174;220;394;SEC_217
2020;619;75 i +;126;93;219;SEC_619
2020;605;65-74;101;65;166;SEC_605
2020;510;16-17;9;7;16;SEC_510
2020;504;00-02;12;8;20;SEC_504
2020;506;50-64;162;157;319;SEC_506
2020;121;35-49;120;117;237;SEC_121
2020;406;65-74;65;51;116;SEC_406
2020;238;18-24;38;41;79;SEC_238
2020;529;18-24;50;78;128;SEC_529
2020;204;35-49;208;218;426;SEC_204
2020;432;00-02;16;12;28;SEC_432
2020;313;18-24;69;75;144;SEC_313
2020;134;00-02;14;20;34;SEC_134
2020;535;12-15;16;16;32;SEC_535
2020;307;65-74;134;112;246;SEC_307
2020;107;50-64;146;130;276;SEC_107
2020;630;03-11;27;41;68;SEC_630
2020;403;35-49;150;141;291;SEC_403
2020;517;35-49;256;273;529;SEC_517
2020;248;25-34;109;122;231;SEC_248
2020;609;18-24;26;29;55;SEC_609
2020;534;16-17;9;6;15;SEC_534
2020;101;00-02;25;24;49;SEC_101
2020;309;00-02;20;16;36;SEC_309
2020;211;16-17;9;14;23;SEC_211
2020;422;12-15;26;25;51;SEC_422
2020;615;18-24;29;27;56;SEC_615
2020;406;75 i +;85;65;150;SEC_406
2020;520;00-02;12;9;21;SEC_520
2020;122;65-74;34;25;59;SEC_122
2020;325;65-74;131;87;218;SEC_325
2020;535;35-49;86;86;172;SEC_535
2020;305;35-49;186;187;373;SEC_305
2020;502;50-64;144;156;300;SEC_502
2020;528;50-64;120;103;223;SEC_528
2020;535;18-24;24;37;61;SEC_535
2020;418;75 i +;85;62;147;SEC_418
2020;531;50-64;100;92;192;SEC_531
2020;303;65-74;98;73;171;SEC_303
2020;614;03-11;27;36;63;SEC_614
2020;528;18-24;53;53;106;SEC_528
2020;239;50-64;119;123;242;SEC_239
2020;601;50-64;200;200;400;SEC_601
2020;130;50-64;116;105;221;SEC_130
2020;114;00-02;10;16;26;SEC_114
2020;105;35-49;128;139;267;SEC_105
2020;304;75 i +;90;56;146;SEC_304
2020;224;25-34;104;105;209;SEC_224
2020;232;03-11;62;48;110;SEC_232
2020;425;03-11;47;42;89;SEC_425
2020;506;35-49;174;170;344;SEC_506
2020;134;12-15;31;28;59;SEC_134
2020;324;50-64;90;92;182;SEC_324
2020;538;65-74;60;34;94;SEC_538
2020;502;65-74;84;72;156;SEC_502
2020;327;16-17;12;10;22;SEC_327
2020;601;35-49;213;236;449;SEC_601
2020;611;75 i +;127;106;233;SEC_611
2020;308;03-11;66;77;143;SEC_308
2020;320;25-34;37;40;77;SEC_320
2020;441;75 i +;113;106;219;SEC_441
2020;419;18-24;90;93;183;SEC_419
2020;103;03-11;38;37;75;SEC_103
2020;404;03-11;61;76;137;SEC_404
2020;525;65-74;38;34;72;SEC_525
2020;328;12-15;59;55;114;SEC_328
2020;119;35-49;115;142;257;SEC_119
2020;624;25-34;55;42;97;SEC_624
2020;535;50-64;101;91;192;SEC_535
2020;245;35-49;137;145;282;SEC_245
2020;115;25-34;59;101;160;SEC_115
2020;323;03-11;66;89;155;SEC_323
2020;503;03-11;13;23;36;SEC_503
2020;423;75 i +;70;51;121;SEC_423
2020;226;65-74;93;66;159;SEC_226
2020;105;18-24;26;37;63;SEC_105
2020;513;00-02;18;29;47;SEC_513
2020;621;12-15;16;24;40;SEC_621
2020;301;35-49;153;158;311;SEC_301
2020;514;16-17;15;22;37;SEC_514
2020;503;75 i +;48;37;85;SEC_503
2020;329;65-74;38;41;79;SEC_329
2020;141;75 i +;15;10;25;SEC_141
2020;420;75 i +;122;70;192;SEC_420
2020;402;18-24;32;31;63;SEC_402
2020;426;00-02;19;11;30;SEC_426
2020;405;65-74;67;50;117;SEC_405
2020;213;03-11;50;38;88;SEC_213
2020;401;50-64;137;117;254;SEC_401
2020;212;03-11;60;69;129;SEC_212
2020;514;25-34;120;95;215;SEC_514
2020;504;75 i +;118;80;198;SEC_504
2020;418;16-17;12;16;28;SEC_418
2020;609;65-74;58;35;93;SEC_609
2020;420;35-49;233;286;519;SEC_420
2020;213;18-24;33;49;82;SEC_213
2020;507;75 i +;52;33;85;SEC_507
2020;248;50-64;129;113;242;SEC_248
2020;409;12-15;30;39;69;SEC_409
2020;104;50-64;94;98;192;SEC_104
2020;622;16-17;7;5;12;SEC_622
2020;307;12-15;22;15;37;SEC_307
2020;103;25-34;53;47;100;SEC_103
2020;118;03-11;51;69;120;SEC_118
2020;619;25-34;57;66;123;SEC_619
2020;525;50-64;78;78;156;SEC_525
2020;213;35-49;136;125;261;SEC_213
2020;217;03-11;62;61;123;SEC_217
2020;503;16-17;2;3;5;SEC_503
2020;328;65-74;29;21;50;SEC_328
2020;317;12-15;22;27;49;SEC_317
2020;110;35-49;131;124;255;SEC_110
2020;108;35-49;181;164;345;SEC_108
2020;430;65-74;33;23;56;SEC_430
2020;224;03-11;57;63;120;SEC_224
2020;409;18-24;82;82;164;SEC_409
2020;116;50-64;146;131;277;SEC_116
2020;129;12-15;15;23;38;SEC_129
2020;605;03-11;77;61;138;SEC_605
2020;246;50-64;101;103;204;SEC_246
2020;231;16-17;7;13;20;SEC_231
2020;523;65-74;53;38;91;SEC_523
2020;422;35-49;179;171;350;SEC_422
2020;301;16-17;14;15;29;SEC_301
2020;610;00-02;16;9;25;SEC_610
2020;205;35-49;106;87;193;SEC_205
2020;220;12-15;42;30;72;SEC_220
2020;122;00-02;14;13;27;SEC_122
2020;617;35-49;111;114;225;SEC_617
2020;214;16-17;20;25;45;SEC_214
2020;125;25-34;88;88;176;SEC_125
2020;617;16-17;6;17;23;SEC_617
2020;518;75 i +;88;48;136;SEC_518
2020;316;75 i +;104;65;169;SEC_316
2020;309;25-34;81;81;162;SEC_309
2020;209;18-24;48;46;94;SEC_209
2020;414;50-64;198;154;352;SEC_414
2020;123;25-34;83;83;166;SEC_123
2020;239;18-24;52;49;101;SEC_239
2020;626;50-64;75;88;163;SEC_626
2020;631;18-24;36;26;62;SEC_631
2020;112;12-15;23;29;52;SEC_112
2020;324;25-34;92;99;191;SEC_324
2020;129;65-74;56;41;97;SEC_129
2020;614;65-74;75;42;117;SEC_614
2020;612;25-34;55;54;109;SEC_612
2020;602;65-74;51;37;88;SEC_602
2020;248;00-02;11;15;26;SEC_248
2020;318;12-15;13;14;27;SEC_318
2020;436;03-11;67;75;142;SEC_436
2020;202;18-24;76;86;162;SEC_202
2020;140;50-64;122;98;220;SEC_140
2020;420;16-17;16;18;34;SEC_420
2020;426;65-74;39;33;72;SEC_426
2020;521;25-34;42;36;78;SEC_521
2020;441;03-11;70;81;151;SEC_441
2020;433;25-34;168;162;330;SEC_433
2020;433;12-15;41;40;81;SEC_433
2020;315;35-49;227;245;472;SEC_315
2020;124;25-34;71;65;136;SEC_124
2020;412;50-64;166;127;293;SEC_412
2020;405;12-15;40;23;63;SEC_405
2020;534;65-74;47;39;86;SEC_534
2020;504;35-49;126;125;251;SEC_504
2020;423;35-49;133;127;260;SEC_423
2020;138;25-34;33;45;78;SEC_138
2020;436;18-24;85;92;177;SEC_436
2020;528;12-15;27;34;61;SEC_528
2020;505;75 i +;124;120;244;SEC_505
2020;321;75 i +;137;100;237;SEC_321
2020;131;00-02;17;11;28;SEC_131
2020;201;35-49;261;271;532;SEC_201
2020;124;50-64;94;76;170;SEC_124
2020;109;75 i +;74;53;127;SEC_109
2020;420;00-02;16;39;55;SEC_420
2020;202;35-49;232;272;504;SEC_202
2020;416;03-11;64;83;147;SEC_416
2020;229;16-17;16;12;28;SEC_229
2020;223;35-49;166;176;342;SEC_223
2020;608;25-34;60;78;138;SEC_608
2020;221;00-02;25;32;57;SEC_221
2020;440;03-11;42;43;85;SEC_440
2020;123;12-15;13;22;35;SEC_123
2020;407;35-49;128;146;274;SEC_407
2020;232;16-17;9;12;21;SEC_232
2020;433;65-74;72;65;137;SEC_433
2020;105;75 i +;59;47;106;SEC_105
2020;201;03-11;92;102;194;SEC_201
2020;202;12-15;31;35;66;SEC_202
2020;431;00-02;28;27;55;SEC_431
2020;108;50-64;147;147;294;SEC_108
2020;216;18-24;56;58;114;SEC_216
2020;435;18-24;46;63;109;SEC_435
2020;318;65-74;53;47;100;SEC_318
2020;441;65-74;143;126;269;SEC_441
2020;321;00-02;21;17;38;SEC_321
2020;243;25-34;137;126;263;SEC_243
2020;305;25-34;123;104;227;SEC_305
2020;236;50-64;100;96;196;SEC_236
2020;140;65-74;52;35;87;SEC_140
2020;224;65-74;48;46;94;SEC_224
2020;611;35-49;227;240;467;SEC_611
2020;247;35-49;175;163;338;SEC_247
2020;108;18-24;66;54;120;SEC_108
2020;630;18-24;23;30;53;SEC_630
2020;508;35-49;205;194;399;SEC_508
2020;404;35-49;174;171;345;SEC_404
2020;405;25-34;154;124;278;SEC_405
2020;323;25-34;102;87;189;SEC_323
2020;311;00-02;16;25;41;SEC_311
2020;217;65-74;64;60;124;SEC_217
2020;316;00-02;16;21;37;SEC_316
2020;112;75 i +;91;50;141;SEC_112
2020;315;00-02;16;28;44;SEC_315
2020;618;25-34;45;54;99;SEC_618
2020;609;03-11;37;34;71;SEC_609
2020;129;00-02;6;12;18;SEC_129
2020;616;00-02;20;29;49;SEC_616
2020;101;16-17;21;22;43;SEC_101
2020;108;16-17;8;6;14;SEC_108
2020;237;75 i +;77;46;123;SEC_237
2020;517;16-17;13;25;38;SEC_517
2020;125;00-02;14;15;29;SEC_125
2020;607;03-11;38;33;71;SEC_607
2020;422;00-02;25;13;38;SEC_422
2020;418;03-11;73;62;135;SEC_418
2020;607;25-34;57;59;116;SEC_607
2020;513;65-74;43;38;81;SEC_513
2020;426;35-49;127;157;284;SEC_426
2020;327;00-02;14;12;26;SEC_327
2020;632;03-11;29;41;70;SEC_632
2020;622;25-34;31;41;72;SEC_622
2020;329;18-24;39;47;86;SEC_329
2020;240;35-49;239;224;463;SEC_240
2020;238;65-74;37;32;69;SEC_238
2020;226;75 i +;118;78;196;SEC_226
2020;621;65-74;143;112;255;SEC_621
2020;131;18-24;27;42;69;SEC_131
2020;229;03-11;85;102;187;SEC_229
2020;302;00-02;15;11;26;SEC_302
2020;416;35-49;211;176;387;SEC_416
2020;531;03-11;39;42;81;SEC_531
2020;427;18-24;66;75;141;SEC_427
2020;224;50-64;138;106;244;SEC_224
2020;316;35-49;185;224;409;SEC_316
2020;623;50-64;119;112;231;SEC_623
2020;307;00-02;11;8;19;SEC_307
2020;121;75 i +;60;29;89;SEC_121
2020;327;75 i +;44;33;77;SEC_327
2020;137;50-64;168;144;312;SEC_137
2020;106;12-15;24;22;46;SEC_106
2020;113;18-24;47;54;101;SEC_113
2020;605;18-24;49;44;93;SEC_605
2020;305;03-11;53;56;109;SEC_305
2020;217;25-34;122;120;242;SEC_217
2020;249;00-02;8;16;24;SEC_249
2020;123;75 i +;91;64;155;SEC_123
2020;207;00-02;13;32;45;SEC_207
2020;213;12-15;15;24;39;SEC_213
2020;530;12-15;25;49;74;SEC_530
2020;119;50-64;117;96;213;SEC_119
2020;104;16-17;2;12;14;SEC_104
2020;613;50-64;98;106;204;SEC_613
2020;501;03-11;24;31;55;SEC_501
2020;614;16-17;11;10;21;SEC_614
2020;209;16-17;10;13;23;SEC_209
2020;321;16-17;19;18;37;SEC_321
2020;127;35-49;96;82;178;SEC_127
2020;609;12-15;14;23;37;SEC_609
2020;606;16-17;13;10;23;SEC_606
2020;615;12-15;15;14;29;SEC_615
2020;402;75 i +;56;43;99;SEC_402
2020;204;25-34;127;123;250;SEC_204
2020;128;75 i +;66;41;107;SEC_128
2020;414;18-24;78;99;177;SEC_414
2020;141;00-02;37;44;81;SEC_141
2020;216;50-64;117;105;222;SEC_216
2020;302;12-15;23;16;39;SEC_302
2020;314;03-11;102;106;208;SEC_314
2020;328;50-64;100;118;218;SEC_328
2020;205;18-24;41;50;91;SEC_205
2020;513;50-64;134;137;271;SEC_513
2020;510;12-15;17;18;35;SEC_510
2020;224;16-17;12;8;20;SEC_224
2020;221;03-11;77;85;162;SEC_221
2020;618;75 i +;114;89;203;SEC_618
2020;240;03-11;93;73;166;SEC_240
2020;120;25-34;115;113;228;SEC_120
2020;210;35-49;106;88;194;SEC_210
2020;137;35-49;171;147;318;SEC_137
2020;112;00-02;18;22;40;SEC_112
2020;213;50-64;99;79;178;SEC_213
2020;207;16-17;15;21;36;SEC_207
2020;423;03-11;58;63;121;SEC_423
2020;537;18-24;61;48;109;SEC_537
2020;103;65-74;39;37;76;SEC_103
2020;236;00-02;13;7;20;SEC_236
2020;402;35-49;111;106;217;SEC_402
2020;113;25-34;109;124;233;SEC_113
2020;329;12-15;42;55;97;SEC_329
2020;245;75 i +;69;39;108;SEC_245
2020;126;25-34;58;48;106;SEC_126
2020;238;12-15;18;23;41;SEC_238
2020;425;65-74;38;30;68;SEC_425
2020;201;16-17;12;21;33;SEC_201
2020;538;16-17;15;20;35;SEC_538
2020;526;12-15;36;48;84;SEC_526
2020;125;35-49;193;193;386;SEC_125
2020;210;75 i +;77;43;120;SEC_210
2020;114;75 i +;124;89;213;SEC_114
2020;204;12-15;31;32;63;SEC_204
2020;619;00-02;15;5;20;SEC_619
2020;216;16-17;16;18;34;SEC_216
2020;435;03-11;69;64;133;SEC_435
2020;135;03-11;50;71;121;SEC_135
2020;307;25-34;64;77;141;SEC_307
2020;631;50-64;80;77;157;SEC_631
2020;108;75 i +;76;56;132;SEC_108
2020;202;75 i +;82;61;143;SEC_202
2020;305;18-24;63;69;132;SEC_305
2020;436;12-15;19;23;42;SEC_436
2020;226;35-49;239;223;462;SEC_226
2020;609;75 i +;74;69;143;SEC_609
2020;310;16-17;7;7;14;SEC_310
2020;538;35-49;168;162;330;SEC_538
2020;504;50-64;76;88;164;SEC_504
2020;124;03-11;32;27;59;SEC_124
2020;123;65-74;71;67;138;SEC_123
2020;128;50-64;86;89;175;SEC_128
2020;403;25-34;84;88;172;SEC_403
2020;626;03-11;31;37;68;SEC_626
2020;525;12-15;26;13;39;SEC_525
2020;221;35-49;235;283;518;SEC_221
2020;308;12-15;49;34;83;SEC_308
2020;524;12-15;27;29;56;SEC_524
2020;504;65-74;64;44;108;SEC_504
2020;242;50-64;122;116;238;SEC_242
2020;431;65-74;55;57;112;SEC_431
2020;532;35-49;171;180;351;SEC_532
2020;322;50-64;113;100;213;SEC_322
2020;246;25-34;102;104;206;SEC_246
2020;322;75 i +;80;43;123;SEC_322
2020;325;35-49;191;184;375;SEC_325
2020;139;75 i +;52;39;91;SEC_139
2020;233;25-34;90;98;188;SEC_233
2020;301;12-15;34;26;60;SEC_301
2020;104;75 i +;67;40;107;SEC_104
2020;249;35-49;133;138;271;SEC_249
2020;530;16-17;12;19;31;SEC_530
2020;404;75 i +;90;54;144;SEC_404
2020;418;25-34;111;112;223;SEC_418
2020;323;00-02;12;18;30;SEC_323
2020;418;35-49;172;177;349;SEC_418
2020;401;12-15;28;29;57;SEC_401
2020;501;50-64;99;102;201;SEC_501
2020;325;12-15;35;32;67;SEC_325
2020;401;75 i +;84;52;136;SEC_401
2020;314;12-15;37;43;80;SEC_314
2020;624;00-02;7;11;18;SEC_624
2020;523;18-24;58;57;115;SEC_523
2020;513;25-34;117;127;244;SEC_513
2020;205;12-15;16;18;34;SEC_205
2020;440;00-02;7;11;18;SEC_440
2020;309;03-11;58;67;125;SEC_309
2020;324;12-15;20;16;36;SEC_324
2020;221;75 i +;122;77;199;SEC_221
2020;319;03-11;70;90;160;SEC_319
2020;534;00-02;12;15;27;SEC_534
2020;303;00-02;14;22;36;SEC_303
2020;617;25-34;57;52;109;SEC_617
2020;622;12-15;13;15;28;SEC_622
2020;138;65-74;58;57;115;SEC_138
2020;402;25-34;86;74;160;SEC_402
2020;226;12-15;38;29;67;SEC_226
2020;125;18-24;43;63;106;SEC_125
2020;505;65-74;112;52;164;SEC_505
2020;105;25-34;64;78;142;SEC_105
2020;248;75 i +;67;44;111;SEC_248
2020;625;03-11;33;31;64;SEC_625
2020;630;75 i +;51;36;87;SEC_630
2020;523;00-02;24;20;44;SEC_523
2020;239;25-34;82;108;190;SEC_239
2020;234;03-11;41;40;81;SEC_234
2020;530;35-49;274;265;539;SEC_530
2020;217;16-17;15;19;34;SEC_217
2020;207;50-64;222;166;388;SEC_207
2020;318;50-64;108;86;194;SEC_318
2020;411;65-74;51;36;87;SEC_411
2020;605;35-49;168;172;340;SEC_605
2020;237;03-11;68;63;131;SEC_237
2020;104;35-49;124;115;239;SEC_104
2020;418;12-15;45;31;76;SEC_418
2020;503;18-24;19;21;40;SEC_503
2020;431;25-34;137;143;280;SEC_431
2020;324;35-49;158;183;341;SEC_324
2020;610;12-15;19;18;37;SEC_610
2020;247;25-34;106;109;215;SEC_247
2020;514;75 i +;98;53;151;SEC_514
2020;525;25-34;73;73;146;SEC_525
2020;510;65-74;60;35;95;SEC_510
2020;313;25-34;120;123;243;SEC_313
2020;404;50-64;135;128;263;SEC_404
2020;421;75 i +;97;73;170;SEC_421
2020;320;00-02;6;10;16;SEC_320
2020;524;16-17;14;11;25;SEC_524
2020;213;16-17;14;14;28;SEC_213
2020;421;12-15;25;25;50;SEC_421
2020;617;12-15;16;20;36;SEC_617
2020;430;00-02;24;14;38;SEC_430
2020;621;18-24;35;50;85;SEC_621
2020;507;00-02;13;12;25;SEC_507
2020;625;50-64;131;97;228;SEC_625
2020;220;35-49;242;210;452;SEC_220
2020;324;16-17;16;15;31;SEC_324
2020;327;25-34;77;72;149;SEC_327
2020;317;03-11;48;55;103;SEC_317
2020;201;25-34;131;128;259;SEC_201
2020;612;50-64;79;82;161;SEC_612
2020;234;35-49;138;153;291;SEC_234
2020;210;65-74;50;44;94;SEC_210
2020;234;00-02;12;13;25;SEC_234
2020;312;25-34;162;132;294;SEC_312
2020;209;35-49;144;121;265;SEC_209
2020;135;35-49;158;177;335;SEC_135
2020;537;00-02;14;7;21;SEC_537
2020;228;12-15;37;58;95;SEC_228
2020;221;16-17;18;21;39;SEC_221
2020;207;03-11;72;74;146;SEC_207
2020;528;00-02;13;20;33;SEC_528
2020;127;16-17;8;7;15;SEC_127
2020;430;18-24;42;60;102;SEC_430
2020;307;75 i +;116;74;190;SEC_307
2020;623;35-49;151;163;314;SEC_623
2020;323;18-24;67;70;137;SEC_323
2020;141;18-24;32;34;66;SEC_141
2020;619;18-24;36;42;78;SEC_619
2020;120;12-15;18;40;58;SEC_120
2020;105;65-74;87;70;157;SEC_105
2020;126;35-49;123;115;238;SEC_126
2020;303;16-17;16;10;26;SEC_303
2020;102;16-17;17;17;34;SEC_102
2020;533;65-74;74;51;125;SEC_533
2020;309;65-74;64;40;104;SEC_309
2020;501;00-02;9;6;15;SEC_501
2020;242;75 i +;75;57;132;SEC_242
2020;306;50-64;177;151;328;SEC_306
2020;128;65-74;53;40;93;SEC_128
2020;419;03-11;96;106;202;SEC_419
2020;322;00-02;16;21;37;SEC_322
2020;406;18-24;71;51;122;SEC_406
2020;133;50-64;90;84;174;SEC_133
2020;502;00-02;30;15;45;SEC_502
2020;524;65-74;45;42;87;SEC_524
2020;437;03-11;65;94;159;SEC_437
2020;407;00-02;12;14;26;SEC_407
2020;237;50-64;140;118;258;SEC_237
2020;239;00-02;14;15;29;SEC_239
2020;305;75 i +;75;54;129;SEC_305
2020;106;65-74;165;126;291;SEC_106
2020;124;35-49;98;92;190;SEC_124
2020;618;03-11;30;34;64;SEC_618
2020;617;00-02;7;7;14;SEC_617
2020;304;65-74;71;46;117;SEC_304
2020;410;12-15;32;23;55;SEC_410
2020;301;18-24;30;43;73;SEC_301
2020;534;35-49;130;133;263;SEC_534
2020;427;00-02;27;31;58;SEC_427
2020;220;18-24;57;61;118;SEC_220
2020;430;12-15;33;26;59;SEC_430
2020;245;18-24;43;51;94;SEC_245
2020;423;16-17;12;10;22;SEC_423
2020;538;12-15;19;30;49;SEC_538
2020;303;75 i +;158;117;275;SEC_303
2020;432;12-15;31;24;55;SEC_432
2020;520;16-17;5;12;17;SEC_520
2020;129;16-17;13;11;24;SEC_129
2020;435;35-49;136;173;309;SEC_435
2020;425;50-64;115;113;228;SEC_425
2020;611;16-17;23;19;42;SEC_611
2020;140;12-15;16;24;40;SEC_140
2020;530;18-24;58;70;128;SEC_530
2020;329;35-49;273;254;527;SEC_329
2020;238;35-49;129;140;269;SEC_238
2020;117;25-34;102;89;191;SEC_117
2020;320;00-02;10;16;26;SEC_320
2020;217;75 i +;71;44;115;SEC_217
2020;523;12-15;24;29;53;SEC_523
2020;314;35-49;287;297;584;SEC_314
2020;223;50-64;127;110;237;SEC_223
2020;210;03-11;29;31;60;SEC_210
2020;525;00-02;13;12;25;SEC_525
2020;535;00-02;7;6;13;SEC_535
